timestamp,squat_count,knee_angle_L,knee_angle_R,back_angle,depth_ok,form_ml
1758996841.1693454,0,170.74610949949093,158.38286610344298,177.38266719591897,0,
1758996841.2589576,0,171.94090917294477,158.76922622071694,178.0213972215706,0,
1758996841.339864,0,172.61356142898893,159.90486822161807,178.17921556196066,0,
1758996841.4362981,0,172.89210693951614,160.46526989069662,178.31469678535908,0,
1758996841.5694623,0,174.9698176434863,162.90066946665365,178.12921432880108,0,
1758996841.6571636,0,175.73234283682754,165.0891676213794,178.98437984143305,0,
1758996841.7438493,0,175.14463748197053,169.8175249678542,177.1651995553637,0,
1758996841.8349388,0,172.84510717349252,166.7754961669685,176.0820670913685,0,
1758996841.9230597,0,173.20860794302936,165.84427198026833,176.5961026655105,0,
1758996841.9895754,0,171.66348365454743,159.69094186080304,175.5493621453373,0,
1758996842.0767844,0,174.56921550414688,163.58276664388933,177.18334531192554,0,
1758996842.14939,0,175.32878861752812,163.83692247211732,177.50408085128765,0,
1758996842.2123013,0,173.18478836986662,161.74380837540872,176.9019230887478,0,
1758996842.2751915,0,175.87172650413785,167.0726311476891,177.82772537191,0,
1758996842.3440573,0,176.9655098971202,166.75459840190436,179.9709047199833,0,
1758996842.431734,0,176.38398615840907,167.29487274211746,179.45758399887174,0,
1758996842.5146456,0,173.2297023940942,165.65783149762262,175.5245996598633,0,
1758996842.5869493,0,174.38929558028147,165.53030483586684,176.04951668108416,0,
1758996842.7428975,0,173.13355216122923,165.095700164448,175.33396437377516,0,
1758996843.6905003,0,173.69625535303706,164.8249476507988,174.9199938342049,0,
1758996843.8470597,0,172.14104758232293,164.29397493457824,176.28488242949678,0,
1758996843.92178,0,172.0943612372542,164.9112398263097,176.376262427816,0,
1758996843.9920633,0,173.1845121150821,162.28653004701394,176.6687338829698,0,
1758996844.1501215,0,171.8167324826718,160.19992893346716,174.16817469369414,0,
1758996844.243215,0,176.60622744068894,169.636305246168,179.8022881444203,0,
1758996844.33851,0,170.64249109821205,164.12753239039947,175.85457627649345,0,
1758996844.4351883,0,169.56831327023593,161.51362535301175,173.33620184560803,0,
1758996844.521633,0,174.94250394507182,167.87933012227703,178.00257692934468,0,
1758996844.593091,0,173.02694529006962,170.63230800013696,177.53545141959793,0,
1758996844.6644347,0,173.64027650887914,168.97792045543918,175.9451799669076,0,
1758996844.742593,0,170.1411883860883,165.39483525365517,174.73958683024594,0,
1758996844.8039043,0,172.0134102652485,165.98119629686957,174.17071092364702,0,
1758996844.8724644,0,171.8202181800692,165.49192112399632,173.9649945844972,0,
1758996844.9414423,0,172.55797256643257,165.84885907030326,174.4580980795957,0,
1758996845.0071385,0,170.47131037282816,162.1575596431494,174.05443130561392,0,
1758996845.0797455,0,170.68634507866668,160.44940401992935,173.5909222740459,0,
1758996845.1513674,0,170.5036210013783,159.57306159950656,176.3597200433183,0,
1758996845.2213936,0,174.33875262934183,170.0499912582217,177.33036593110057,0,
1758996845.2871351,0,173.2016347847542,167.22418596701442,176.91136250597287,0,
1758996845.3577633,0,173.03959473020822,167.39674907277737,177.92879924058715,0,
1758996845.4354992,0,174.93379320785894,168.78218267750268,178.84116860031776,0,
1758996845.5113013,0,176.13798909626627,167.1979621699947,177.77350584081543,0,
1758996845.5775917,0,172.51179779747474,162.5377650335502,175.72910880526084,0,
1758996845.6431768,0,172.96716356198397,165.26862960437566,178.30935337832298,0,
1758996845.7182975,0,173.16266200798557,166.49881331548912,177.7387554189968,0,
1758996845.7889113,0,174.51022152376726,169.03244156331945,178.1459682470168,0,
1758996845.8557131,0,174.9060055252901,167.0696531836608,178.85595184595772,0,
1758996845.9291418,0,174.76543992904408,166.6734394509512,176.44829784772818,0,
1758996845.9975114,0,176.50553684799448,171.2878892967814,176.66320142634157,0,
1758996846.0767431,0,176.61218302629626,171.4950956385016,174.16526588226782,0,
1758996846.1673186,0,175.92794301775703,170.54686422486458,174.40071250370792,0,
1758996846.2331007,0,177.94571857793906,176.67858199925794,175.5141291703818,0,
1758996846.302403,0,177.983840645336,176.47456729877146,176.14056417347078,0,
1758996846.3769054,0,178.36748772245798,176.3747026308912,178.04834870111492,0,
1758996846.448756,0,178.7863908494489,177.5370318288746,179.2981216679165,0,
1758996846.5307534,0,178.97219938298932,179.6911615986169,179.65918041924178,0,
1758996846.658482,0,177.99450616783187,175.78231429719068,178.4995562299236,0,
1758996846.738289,0,178.01639040483823,178.43313096761668,179.00979359679306,0,
1758996846.8349283,0,177.53987228696857,178.87077659876215,175.29660555457934,0,
1758996846.9138222,0,175.94045933990964,176.49915938174578,173.7654775079309,0,
1758996846.9745493,0,175.42630960666324,175.2021566931161,175.79492680863652,0,
1758996847.037326,0,175.10855832289104,173.38307610605244,176.49262443740363,0,
1758996847.1243763,0,175.84155266981415,174.30582235251495,176.6735255358476,0,
1758996847.1914425,0,175.72078962328482,174.42047659194284,176.03309307192438,0,
1758996847.2623467,0,175.20925059874213,173.34436687426543,177.24645334554387,0,
1758996847.3379228,0,174.5789370739102,171.4136845620644,178.22746605634217,0,
1758996847.4168706,0,172.55145511924047,172.74373516079893,178.78732673959024,0,
1758996847.5022278,0,173.13255691059683,173.00310603724614,178.27034253121252,0,
1758996847.5801396,0,173.62877048971492,173.00494578429863,177.23356453717702,0,
1758996847.662414,0,173.8509054425596,173.04506065238863,177.4947936632913,0,
1758996847.749467,0,174.1815054774104,173.40402088279956,177.54152064245233,0,
1758996847.8394785,0,174.693522951279,173.3121906919583,177.84577617858787,0,
1758996847.9129314,0,174.98728960247516,173.2647336640218,177.90086881632212,0,
1758996847.9907713,0,174.58574419656236,172.72346099924138,177.95585679419307,0,
1758996848.0780556,0,174.7984880395756,172.87570458021648,177.93958943068893,0,
1758996848.174677,0,174.99924028260386,173.62049993973912,177.59993689044208,0,
1758996848.2634768,0,175.48110714487945,173.79428259937222,177.22641764440868,0,
1758996848.337915,0,175.37127985944022,173.77486733344983,177.48856235183118,0,
1758996848.4671412,0,175.07856752533564,173.98379937528352,177.53112608461254,0,
1758996848.5358095,0,175.35088774568996,173.56303309311485,177.92205059889972,0,
1758996848.6201136,0,173.89183059367457,170.0543071789418,178.13442387951054,0,
1758996848.6970546,0,179.651461859707,171.06241458228413,173.02368663184419,0,
1758996848.767105,0,179.5597735375751,169.51044717618228,173.91659846041696,0,
1758996848.8511708,0,178.7364591874864,164.22315789428222,172.28989940293815,0,
1758996848.910791,0,178.47695231301495,155.35842901388435,170.38794094702672,0,
1758996848.9754834,0,167.25902829414326,161.8256099549281,177.91089201470336,0,
1758996849.0725088,0,171.86511079908033,157.57063909254785,178.68870881967771,0,
1758996849.1241896,0,178.78345916658148,175.0941074611375,174.62019712621,0,
1758996849.18601,0,177.94330067122664,178.15593856038228,176.6066555823568,0,
1758996849.2492528,0,177.477211371445,179.78908801959176,176.2329158625126,0,
1758996849.3257012,0,177.7328746657294,178.9355889893218,177.17261439403737,0,
1758996849.4279332,0,177.91650436798332,178.35209577294282,179.2910314421135,0,
1758996849.5361938,0,178.04170592183343,179.9518082119366,179.20223041385947,0,
1758996849.646258,0,178.92314366252404,179.65976249707063,179.81772218060993,0,
1758996849.7574782,0,178.41410626521022,179.36050367306956,176.90740510219928,0,
1758996849.8317647,0,177.98082933475987,177.1961811133798,179.23467943633122,0,
1758996849.9039917,0,179.39357679173085,179.0684675124562,178.0560868574143,0,
1758996849.9721026,0,179.65203158420914,178.4326179927051,179.66496118183645,0,
1758996850.0537074,0,179.8135940467637,176.66864454049662,178.52052638973794,0,
1758996850.1247454,0,179.26002384085328,176.6068536843462,178.70675242503597,0,
1758996850.2053623,0,179.02678934469725,177.2816067721862,178.17575388426113,0,
1758996850.2795455,0,179.08901229183058,176.87218618301608,178.75643082441138,0,
1758996850.3560653,0,179.08594455739632,174.0181287678508,176.23303193072624,0,
1758996850.4387019,0,179.98875728096772,175.30058393122724,175.93144107035877,0,
1758996850.496779,0,179.69080399849193,176.10259019579257,176.54653857848606,0,
1758996850.5551653,0,179.8113285627346,175.93259924494453,175.98616611739243,0,
1758996850.6187859,0,179.00472004757916,173.93881997228465,178.64071255721063,0,
1758996850.6819658,0,179.03656034244057,172.45278252639383,178.44718833418,0,
1758996850.7462113,0,177.84888718223937,174.86365018918062,179.57219271783882,0,
1758996850.8022883,0,179.70121118952468,173.64375762061735,178.9802982190704,0,
1758996850.8587613,0,165.80140712791697,168.7848430610045,165.05080865698883,0,
1758996850.9286637,0,177.57112392367924,179.04301245219406,178.06873877251394,0,
1758996851.008287,0,178.31993216502028,179.9880827846229,179.3127426796431,0,
1758996851.0788312,0,177.73147470343352,175.47054648199006,179.55778712562858,0,
1758996851.1612294,0,179.4931932148489,177.2141487246954,179.87003329856302,0,
1758996851.2204218,0,179.1374603014763,176.0620385391132,179.99229016401162,0,
1758996851.2923708,0,177.8978753885351,174.17547740371126,176.2623897297342,0,
1758996851.3816533,0,179.37482854176884,175.60503926934388,176.93251879454718,0,
1758996851.4674017,0,179.3854286148353,172.99862191338315,176.00258559308443,0,
1758996851.5303497,0,178.96808399898785,174.45415947461638,175.12402525126933,0,
1758996851.5915048,0,179.3650002896888,174.59596305692745,176.36746266717725,0,
1758996851.665765,0,179.51726944956533,175.43097881132832,178.0477500496278,0,
1758996851.7350762,0,179.32719601088223,173.9339266754966,177.36414399432164,0,
1758996851.8072326,0,179.55279450737638,174.23682870157126,176.53094826333353,0,
1758996851.883498,0,179.0466425224439,174.27639176908892,175.8347394733529,0,
1758996851.946724,0,179.53066459092582,174.21369966160435,176.42311725526807,0,
1758996852.019879,0,179.74928978844983,173.54505998667582,177.2662125344792,0,
1758996852.0967345,0,179.36331425121443,174.3050376064329,176.92570743076118,0,
1758996852.1542358,0,179.2055508013326,174.73379505367515,176.75041475378447,0,
1758996852.2267985,0,179.5673149348618,176.3294214957404,176.71334689122742,0,
1758996852.2891414,0,179.86059543517106,177.7450085919901,176.62513153865763,0,
1758996852.3564458,0,178.96552996666472,177.76341037358998,176.60730000599105,0,
1758996852.4162524,0,178.32599725895972,177.48679725825716,176.96738653381524,0,
1758996852.4830644,0,178.6353116151386,176.68424301005498,178.70447104460365,0,
1758996852.5516338,0,179.44665441532578,178.06605118415388,179.30157174446555,0,
1758996852.6324396,0,179.37209120968444,178.99976047066832,179.9268849440959,0,
1758996852.7057219,0,179.39584730227728,178.04803725041944,179.86050057151726,0,
1758996852.7796679,0,179.85195166007543,177.54948183198488,178.73779014937998,0,
1758996852.8670654,0,179.78426614636697,177.37519182032491,178.2410501367961,0,
1758996852.9283571,0,179.938475038017,177.65278763806745,178.37124039701004,0,
1758996852.9868104,0,179.8743984722398,177.54874616290195,178.16795369305362,0,
1758996853.0689843,0,179.93770831219564,177.48181190261934,179.30516990277226,0,
1758996853.1390362,0,179.93861023390483,177.44587123590944,179.45674398915375,0,
1758996853.2044206,0,179.64711389181602,178.71649464495647,179.36852155384113,0,
1758996853.2784367,0,179.52337818981442,178.64498355628726,178.68345213986368,0,
1758996853.3567495,0,179.4978456077349,178.75544263942547,178.60614407745047,0,
1758996853.4425492,0,179.54377855500812,178.24313291237237,178.6748800241827,0,
1758996853.5022368,0,178.6384048496717,178.03200560710687,177.49469858399067,0,
1758996853.586332,0,178.9139109536471,177.48537706283034,178.46970784083126,0,
1758996853.6472325,0,179.0511572101372,177.22633065859876,178.69577525012022,0,
1758996853.6995263,0,179.2238696141698,177.49223578233543,178.86748430187833,0,
1758996853.7552226,0,179.50576302938848,177.4767368218046,178.58381697889192,0,
1758996853.8122723,0,179.61912208362563,177.99867830524377,178.91855691104797,0,
1758996853.8773942,0,179.97029902133497,178.82595565286752,179.73187414683858,0,
1758996853.950138,0,179.79191908939308,178.03288457852238,179.57804062736088,0,
1758996854.0183847,0,179.2749036612928,178.75294651172658,178.91040337696097,0,
1758996854.0770195,0,178.3411884289607,178.48643496605283,179.31909181615615,0,
1758996854.1317039,0,179.83493840680424,177.30412511604735,177.15168204355865,0,
1758996854.1869466,0,178.64752760237113,176.13734162080516,176.76727134542486,0,
1758996854.2554893,0,179.3588285850152,174.21040782344593,176.57787405995262,0,
1758996854.31656,0,179.96693571870873,174.6342838759957,176.06531917694363,0,
1758996854.3758833,0,179.68035072007217,174.94008053005274,176.60746584499935,0,
1758996854.4339695,0,179.68255915280713,174.59659981526966,176.87102845292694,0,
1758996854.4924257,0,179.7003294598515,174.83191079801554,176.89763222603045,0,
1758996854.5454824,0,179.793308785448,174.8178059609191,176.77929054924226,0,
1758996854.5991833,0,179.79819171829234,175.67606185360077,177.45284426277323,0,
1758996854.6607866,0,179.89028028542046,175.63936838203023,177.4215710927194,0,
1758996854.726296,0,179.62836065980343,175.14889287849988,177.25944264708863,0,
1758996854.7921631,0,179.48826337423748,175.36193307906697,177.3302184433387,0,
1758996854.8512115,0,179.8956300792274,177.66324006284304,175.97027591126673,0,
1758996854.9247077,0,179.85231225799274,178.4462395123666,176.6967221442522,0,
1758996854.9919887,0,179.38861703381252,178.71931920361644,178.10318101270553,0,
1758996855.0614135,0,179.46469275048378,178.61727342046353,177.7829939058514,0,
1758996855.1226823,0,179.57538314414526,176.78195571642252,177.99984000984247,0,
1758996855.186777,0,179.50727156295434,176.6930765845923,178.12821279743392,0,
1758996855.2493303,0,179.32153417132886,176.6954699969538,178.76864518298189,0,
1758996855.3284657,0,179.4192063528045,176.64492533895333,178.54796202951664,0,
1758996855.3943255,0,179.15155410231483,176.51522346982262,178.58529124248744,0,
1758996855.4504547,0,179.55724613024316,174.92274008608473,178.77788391738872,0,
1758996855.5295484,0,179.83450143684965,174.9170842667939,178.29255891234106,0,
1758996855.5949764,0,179.94263262583934,174.92936874088488,177.97402465255752,0,
1758996855.6678996,0,179.60953976669484,174.9996119570254,177.60419909616886,0,
1758996855.732858,0,179.13685359588447,175.51731978239428,177.45704920936552,0,
1758996855.8302822,0,179.21637450686154,175.3199053529784,177.30734251808306,0,
1758996855.9181616,0,179.28300074545209,174.62233606506328,177.31962951432646,0,
1758996855.998713,0,178.878093067734,175.71337876626257,178.43910432059005,0,
1758996856.0816646,0,178.71605137889526,175.8832667067125,178.4273701853188,0,
1758996856.1465628,0,178.69160127183116,176.07396011788254,178.02109232854826,0,
1758996856.21272,0,178.98744687320854,175.88673535535457,177.95456153210057,0,
1758996856.2832685,0,179.02247299708094,175.96015621373334,177.9792950014097,0,
1758996856.3446987,0,179.5696804015955,175.65189986130127,177.786601308076,0,
1758996856.4252863,0,179.55593199990585,175.51046249223486,178.25621664700154,0,
1758996856.5013041,0,179.49641222673299,175.57101035382934,178.2473380408253,0,
1758996856.592292,0,179.76972368057048,175.54143771932132,177.79921799170998,0,
1758996856.6809716,0,179.7734637909924,175.88790600919822,178.0271507381579,0,
1758996856.775738,0,179.80330113007315,176.0979641959553,178.01450499844697,0,
1758996856.8356493,0,179.89373658252208,175.68547802321822,178.18250479759274,0,
1758996856.9113488,0,179.96334838812345,175.64730610333493,178.02065055581477,0,
1758996856.9968584,0,179.90305921898693,175.67757164407388,178.01155360363973,0,
1758996857.0690134,0,179.24271107043657,176.78932888787494,179.16876715454694,0,
1758996857.1298378,0,179.2313887549473,177.49741630898285,179.48854800605537,0,
1758996857.186926,0,179.27508794151774,177.37190278430344,178.66463733528033,0,
1758996857.2498608,0,178.87477934424862,177.87484490874286,178.30931098124492,0,
1758996857.311845,0,179.23368957397233,176.96696868229932,178.70372762848444,0,
1758996857.3750393,0,179.27699599607934,176.91673729533417,178.90139577516686,0,
1758996857.4321914,0,179.06690140573878,177.3094939516234,178.79746062641135,0,
1758996857.4912453,0,179.02727834477938,176.4300533016793,178.2419988943845,0,
1758996857.5560334,0,179.02039287918524,176.59916861735493,178.04992207970636,0,
1758996857.6153479,0,179.0158771266943,176.7147201413963,177.9580969169254,0,
1758996857.6718624,0,179.14401330565002,176.47831252329945,177.83821958884005,0,
1758996857.7282538,0,179.52274562899942,176.33542083004468,177.30914422349147,0,
1758996857.789429,0,179.99373472585023,175.52596519391102,177.2810838973442,0,
1758996857.8745651,0,179.88081821904163,175.2453563165197,177.35450559206677,0,
1758996857.9562023,0,179.96927970829856,175.78976988619996,177.3120349787606,0,
1758996858.0243385,0,179.9234422114142,176.00146517234387,177.39456667094666,0,
1758996858.0829775,0,179.92654022868393,175.48282474929223,177.37631604415435,0,
1758996858.1408112,0,179.81484548868832,175.19220997807003,177.32112405782837,0,
1758996858.194997,0,179.80157584062235,175.53957897568483,177.48659350227427,0,
1758996858.2557564,0,179.6804038760459,175.77685397673312,176.98071528755406,0,
1758996858.305711,0,179.7913489512896,174.96813714513937,176.77807141062775,0,
1758996858.3674998,0,179.5230105322424,174.5540835720486,176.7413921252363,0,
1758996858.4248593,0,179.49448157416916,174.5636368603681,176.66306004603786,0,
1758996858.4964359,0,179.77668528263084,174.9569441999204,177.28176430249385,0,
1758996858.5687044,0,179.85682201446872,174.86831491340126,177.21826035551186,0,
1758996858.627116,0,179.6421526318089,175.0287334316743,177.12890123298573,0,
1758996858.6833048,0,179.70753059544637,175.12907409252557,177.10335845683647,0,
1758996858.7432835,0,179.2183739091894,174.81078968477593,177.42832490083984,0,
1758996858.8022976,0,178.8338646762224,175.03836616074398,177.1838972633691,0,
1758996858.8668172,0,178.68778007511128,175.1970518063299,177.13125288962527,0,
1758996858.9294097,0,179.05452730600155,175.45339054158896,177.35936038449037,0,
1758996858.9998171,0,179.1318925215214,175.57369963349677,177.19684493929316,0,
1758996859.092211,0,179.23550271914868,176.15449014870498,177.51116054415544,0,
1758996859.1963172,0,179.4549889924861,176.5932773435758,177.82549288379604,0,
1758996859.2880268,0,177.78542452009276,176.69804010149133,177.44955684654676,0,
1758996859.3732727,0,177.08473447205986,177.70629608321119,176.26335033761592,0,
1758996859.4437,0,177.82954568067223,177.2848758876221,178.41489622589114,0,
1758996859.5117505,0,177.33452973491563,176.45520847383438,179.58920177050499,0,
1758996859.5812206,0,178.3850045249104,176.0767065882719,179.39184807023415,0,
1758996859.6490817,0,178.90145085949283,176.1088340587866,178.86187548372362,0,
1758996859.721728,0,178.9324439448537,176.1153101088885,178.40454766781068,0,
1758996859.8288262,0,178.93941375367174,176.09362998196883,178.4170672106464,0,
1758996860.1937053,0,178.97058815034666,176.0558036355319,178.39572865733996,0,
1758996860.633465,0,178.99778634189116,176.51520383630586,178.19516543958747,0,
1758996861.0055556,0,179.00908927617667,176.52489450610292,178.05367927073692,0,
1758996861.1710262,0,179.16556187422393,176.92197198337044,178.10819923382263,0,
1758996861.2904506,0,178.06066041618493,176.90100117311107,179.38112013902463,0,
1758996861.3803747,0,178.67756537022368,176.69780048409922,179.62804637781616,0,
1758996861.4453158,0,178.75530054885152,177.08774237138945,179.45503268670262,0,
1758996861.5169356,0,178.90205818686,176.49309136095627,178.08226322955815,0,
1758996861.585077,0,179.06380111924864,176.21287105825226,177.65184782048368,0,
1758996861.6641114,0,177.613328672833,176.3547816170092,179.66149631741402,0,
1758996861.780041,0,177.67217790011475,176.4256650213635,179.946356286073,0,
1758996861.9089644,0,178.25923492057484,176.30584771421115,179.6622663076109,0,
1758996862.155641,0,178.7748918324945,176.70285877569955,178.44067627357947,0,
1758996862.3867955,0,178.8361361565455,176.71859975418454,178.42092734282215,0,
1758996862.5176835,0,179.2712189338783,176.8958010560259,178.47107336573004,0,
1758996862.6314554,0,179.2667443106431,177.22280682701322,178.33692259567616,0,
1758996862.713268,0,179.360565553202,176.76845313750667,177.49098402609516,0,
1758996862.7915916,0,179.356657431952,176.90228216251444,177.26246224362708,0,
1758996862.8677213,0,179.24411796020985,177.4187501278934,177.39021123514428,0,
1758996862.9334888,0,178.91276727034509,177.94448499919454,177.35474264396254,0,
1758996862.99793,0,178.71336453327734,178.1946632313329,177.31438001897317,0,
1758996863.0698345,0,179.09983902405065,177.8770852633662,177.24902750157366,0,
1758996863.147476,0,178.78812922670906,177.87488841673894,177.29698298735127,0,
1758996863.3234363,0,178.83607791412524,177.93809817267146,177.17637395541857,0,
1758996863.7565951,0,178.93547040146206,177.01745192549194,177.17254113251403,0,
1758996864.1626418,0,178.59960728043657,177.24344710314543,177.59750691900763,0,
1758996864.3336082,0,178.47392852243027,177.2028019091838,177.86309329508885,0,
1758996864.4481063,0,179.47318366880378,176.2229924127431,176.9429743576652,0,
1758996864.5428307,0,179.36177430652535,175.09082340315376,175.43521510201919,0,
1758996864.614641,0,178.90559239301453,173.95117768691483,176.1274865306144,0,
1758996864.6946368,0,179.69032641823645,174.09140594841298,177.07929697569122,0,
1758996864.775067,0,179.65140254150174,173.8689573618181,176.86262234455577,0,
1758996864.8543203,0,179.28904792441617,174.78264467409124,176.67823056956868,0,
1758996864.9378035,0,179.55126691999567,175.2210373182944,176.31919876444755,0,
1758996865.031956,0,178.84612118856978,174.23845226303897,175.86617057581043,0,
1758996865.1203446,0,179.21777664242805,173.71140445068292,175.5754910335879,0,
1758996865.1999166,0,179.5904000406805,174.90533709942756,175.7086673078204,0,
1758996865.2717505,0,179.73337089825256,174.98344091477657,175.645732014817,0,
1758996865.3416708,0,179.61504136483038,174.6942165957828,176.1318635955235,0,
1758996865.4448786,0,179.41789354619937,175.44492606005514,176.75300125221563,0,
1758996865.5783396,0,179.64054466448616,175.9440318814491,176.91381530634285,0,
1758996865.8910322,0,179.67072540298219,175.75923130666015,176.74009420947044,0,
1758996866.1954842,0,179.5747515253711,175.52363336397818,176.48574669926265,0,
1758996866.323034,0,178.78779723362675,174.25645704603193,176.10418378629004,0,
1758996866.4379547,0,179.80319591551952,175.01639346517007,176.1034295150237,0,
1758996866.5176709,0,179.33477106110047,176.26481239720073,176.3150362040125,0,
1758996866.5823636,0,179.44402506434352,174.5025492608403,173.05037171904772,0,
1758996866.6506867,0,176.77648389383046,174.40659256358674,171.07230623253722,0,
1758996866.7269962,0,176.66215176631295,174.58014375724167,171.9990373392052,0,
1758996866.7982275,0,173.62258697147786,174.8311830856412,172.14809045062148,0,
1758996866.8740313,0,179.48598358519868,176.9968581910167,177.31278425170356,0,
1758996866.9527018,0,179.0816121565998,177.7218221177892,176.03001056636967,0,
1758996867.0303862,0,178.75393784287155,177.59553042183975,175.10985293507866,0,
1758996867.0983927,0,178.22597643046615,176.60553900433064,175.60455631489936,0,
1758996867.1614857,0,176.29750643713155,179.2334422282557,174.91083943094094,0,
1758996867.2494228,0,178.16420748082194,172.77754317614028,176.06056640576546,0,
1758996867.3282478,0,177.0146632774894,176.83988632869216,174.64933329154536,0,
1758996867.392239,0,178.17887317047865,179.0312454543584,175.68715420053624,0,
1758996867.458154,0,178.07318739435945,178.92771876094145,176.9651489300684,0,
1758996867.5460472,0,177.87613856257636,178.50527060145066,177.17826155288503,0,
1758996867.6081665,0,177.91789356056526,178.08028387488608,177.09440121299085,0,
1758996867.6768708,0,177.682331473379,178.04988697298168,177.10196614849937,0,
1758996867.7444377,0,177.71990240729312,177.8976569458636,177.19778876705112,0,
1758996867.8213253,0,177.59167018700208,178.12566759204358,177.05815014923797,0,
1758996867.8823192,0,177.7671059834142,177.9129277862297,176.833913990503,0,
1758996867.9498315,0,177.56172623127736,177.84282904577563,176.97645583293902,0,
1758996868.0241106,0,177.8115870764618,177.60365247257178,177.3698328523771,0,
1758996868.0972695,0,178.39646437489114,176.86837626627738,177.0249265484058,0,
1758996868.1783712,0,178.59650375039806,176.57870953458476,176.31220624226418,0,
1758996868.2430646,0,178.36996997886524,176.9641601092959,176.71263829570242,0,
1758996868.3155968,0,178.4344087928105,177.78786640183196,179.2377976935576,0,
1758996868.3872995,0,179.40384121171888,176.1393936551067,178.79272983695753,0,
1758996868.448843,0,177.87586209149293,178.6225782651481,177.3436365162178,0,
1758996868.5161471,0,178.4564710589109,178.58563013579058,177.78467063312428,0,
1758996868.582195,0,179.6251297569034,179.89422130433624,177.68364927867583,0,
1758996868.6475751,0,178.70032455626938,179.23575201745393,179.04876700123376,0,
1758996868.7227058,0,172.83300793399556,176.66631467783137,175.12211171277832,0,
1758996868.8039289,0,174.7561674319243,172.51674113010247,174.97520161018298,0,
1758996868.8847523,0,179.81412077688546,171.26722320116116,179.25470671435494,0,
1758996868.9668672,0,179.00079838746223,175.1375140213618,179.74753879469162,0,
